Filename,Actual,Predicted,Title,Author
53307-0.txt,1979,1946.98485473678,A Birder's Guide to North Dakota,Kevin J. Zimmer
53307-8.txt,1979,1946.9848474742735,A Birder's Guide to North Dakota,Kevin J. Zimmer
53432-0.txt,1951,1921.990673067733,Flowers of the Southwest Deserts,Natt N. Dodge
53448-0.txt,1960,1920.3017208908948,The Silver Ring Mystery,Helen Wells
53456-0.txt,1957,1936.4573198977905,Young Readers Science Fiction Stories,Richard Mace Elam
53456-8.txt,1957,1936.4573198977894,Young Readers Science Fiction Stories,Richard Mace Elam
53499-0.txt,1953,1911.3090004565654,Martin Luther,Carl E. Koppenhaver
53499-8.txt,1953,1911.3090004565663,Martin Luther,Carl E. Koppenhaver
53535-0.txt,1952,1913.099568508988,Common Trees of Pennsylvania,J. E. Ibberson
53539-0.txt,1964,1920.7827780353855,Road Guide to Lassen Volcanic National Park,Paul E. Schulz
53631-0.txt,1973,1921.3545577216355,Canyon de Chelly,Zorro A. Bradley
53631-8.txt,1973,1921.3545577216346,Canyon de Chelly,Zorro A. Bradley
53774-0.txt,1951,1930.3927812168479,The Mercer Boys in the Ghost Patrol,Capwell Wyckoff
53803-0.txt,1985,1901.9649782046022,"Report of a special committee of the City Council, on the improvement of the Fire Department",City Council Halifax (N.S.)
53833-0.txt,1959,1936.004366205622,American Unitarian Hymn Writers and Hymns,Henry Wilder Foote
53833-8.txt,1959,1936.0042960638896,American Unitarian Hymn Writers and Hymns,Henry Wilder Foote
54150-0.txt,1953,1912.9441434893067,The Medieval Latin Hymn,Ruth Ellis Messenger
54150-8.txt,1953,1912.9441507518138,The Medieval Latin Hymn,Ruth Ellis Messenger
54253-8.txt,1957,1909.38459866645,"A Selected Bibliography of Virginia, 1607-1699",Earl Gregg Swem
54254.txt,1969,1903.0641038300025,The Search After Happiness,Charlotte Bronte
54360-0.txt,1985,1941.1384988450518,The Silicon Jungle,David H. Rothman
54497-0.txt,1957,1920.9640939679612,Fort Concho,J. N. Gregory
54497.txt,1957,1920.9640939679612,Fort Concho,J. N. Gregory
54547-0.txt,1960,1940.874935408371,Young Stowaways in Space,Richard Mace Elam
54547-8.txt,1960,1940.8749354083718,Young Stowaways in Space,Richard Mace Elam
54553-0.txt,1972,1911.147614103849,Zone Therapy,William H. Fitzgerald
54566-0.txt,1960,1907.180981741299,Life in the Shifting Dunes,Laurence B. White
54585-0.txt,1963,1909.6090911761146,Mariner Mission to Venus,Jet Propulsion Laboratory
54613-0.txt,1969,1953.1029426389957,The Battle for Khe Sanh,Moyers S. Shore
54631-0.txt,1963,1918.0366915977525,100 Desert Wildflowers in Natural Color,Natt Noyes Dodge
54631-8.txt,1963,1918.0366843352454,100 Desert Wildflowers in Natural Color,Natt Noyes Dodge
54632-0.txt,1957,1919.5731225308832,Boy Scout Explorers at Headless Hollow,Don Palmer
54632.txt,1957,1919.573122530886,Boy Scout Explorers at Headless Hollow,Don Palmer
54733-0.txt,1970,1883.700291753332,The Manatitlans,R. Elton Smile
54827-0.txt,1963,1940.371481977035,"Leonardo da Vinci, Pathfinder of Science",Henry Sampson Gillette
54827-8.txt,1963,1940.371481977035,"Leonardo da Vinci, Pathfinder of Science",Henry Sampson Gillette
54970-0.txt,1972,1919.6472679054573,Everglades Wildguide,Jean Craighead George
54970-8.txt,1972,1919.6516529391638,Everglades Wildguide,Jean Craighead George
55002-0.txt,1996,1913.4463999989903,NetWorld!,David H. Rothman
55009-0.txt,1954,1913.7130199557837,The Botanical Lore of the California Indians,John Bruno Romero
55009-8.txt,1954,1913.7130126932757,The Botanical Lore of the California Indians,John Bruno Romero
55010-0.txt,1995,1938.268690376572,Charlestown Navy Yard,National Park Service
55010-8.txt,1995,1938.2686817136523,Charlestown Navy Yard,National Park Service
55025-8.txt,1970,1910.7237002107665,Celtic Folklore: Welsh and Manx (Volume 1 of 2),John Rhys
55055-0.txt,1961,1933.4154813947994,No Man's Land,Louis Raphael Nardini
55055-8.txt,1961,1933.4187735647724,No Man's Land,Louis Raphael Nardini
55088-0.txt,1952,1913.7495542250658,"The Black Hills, Mid-Continent Resort",Albert Nathaniel Williams
55088.txt,1952,1913.7495542250658,"The Black Hills, Mid-Continent Resort",Albert Nathaniel Williams
55149-0.txt,1977,1909.310296866424,Michigan's Copper Country in Early Photos,B. E. Tyler
55149.txt,1977,1909.3104100183073,Michigan's Copper Country in Early Photos,B. E. Tyler
55150-0.txt,1978,1936.4429773825448,Many-Storied Mountains,Greg Beaumont
55150-8.txt,1978,1936.4446853179593,Many-Storied Mountains,Greg Beaumont
55243-0.txt,1963,1933.5858164641943,The Puzzle in the Pond,Margaret Sutton
55243-8.txt,1963,1933.5858164641952,The Puzzle in the Pond,Margaret Sutton
55254-0.txt,1984,1926.3887878000903,Fort Sumter: Anvil of War,National Park Service
55254-8.txt,1984,1926.3853802180251,Fort Sumter: Anvil of War,National Park Service
55319-0.txt,1954,1923.7379717879387,"Olympic National Park, Washington",Gunnar O. Fagerlund
55413-0.txt,1960,1925.0787418517082,"Antietam National Battlefield, Maryland",Frederick Tilberg
55413-8.txt,1960,1925.083559078253,"Antietam National Battlefield, Maryland",Frederick Tilberg
55415-0.txt,1955,1915.636704107416,The Boy Scout Explorers at Treasure Mountain,Don Palmer
55415.txt,1955,1915.6367041074188,The Boy Scout Explorers at Treasure Mountain,Don Palmer
55434-0.txt,1950,1912.4969007621162,Early Man in the New World,Kenneth Macgowan
55695-0.txt,1979,1912.5688839947627,Pioneer Saturn Encounter,National Aeronautics and Space Administration
55695-8.txt,1979,1912.5688767322547,Pioneer Saturn Encounter,National Aeronautics and Space Administration
55738-0.txt,1966,1912.4694008976512,The Genetic Effects of Radiation,Isaac Asimov
55762-0.txt,1976,1922.5643672696324,"Outpost in the Wilderness: Fort Wayne, 1706-1828",Charles Poinsatte
55762-8.txt,1976,1922.56541061533,"Outpost in the Wilderness: Fort Wayne, 1706-1828",Charles Poinsatte
55801-0.txt,1957,1949.6966387790685,Teen-age Super Science Stories,Richard M. Elam
55801-8.txt,1957,1949.6966668712316,Teen-age Super Science Stories,Richard M. Elam
55815-0.txt,1962,1945.5790424337267,Peggy Plays Off-Broadway,Virginia Hughes
55815.txt,1962,1945.5780290197592,Peggy Plays Off-Broadway,Virginia Hughes
55826-0.txt,1963,1954.245079658555,Peggy Goes Straw Hat,Virginia Hughes
55826.txt,1963,1954.2136676525274,Peggy Goes Straw Hat,Virginia Hughes
55830-0.txt,1963,1951.885782756349,Peggy on the Road,Virginia Hughes
55830.txt,1963,1951.8605876233914,Peggy on the Road,Virginia Hughes
55975-0.txt,1979,1912.847405837769,Voyager Encounters Jupiter,National Aeronautics and Space Administration
55989-8.txt,1970,1909.7202071716415,Celtic Folklore: Welsh and Manx (Volume 2 of 2),John Rhys
56021-0.txt,1950,1910.4169744810795,Poisonous Snakes of Texas and First Aid Treatment of Their Bites,John E. Werler
56021.txt,1950,1910.417016080124,Poisonous Snakes of Texas and First Aid Treatment of Their Bites,John E. Werler
56050-0.txt,1976,1934.5100342127873,Castillo de San Marcos,National Park Service
56083-0.txt,1992,1932.683285190076,"De Soto, Coronado, Cabrillo",David Lavender
56106-0.txt,1974,1921.493412501983,John Brown's Raid,National Park Service
56106.txt,1974,1921.49764724798,John Brown's Raid,National Park Service
56205-0.txt,1980,1910.7146279011931,Voyager 1 Encounters Saturn,National Aeronautics and Space Administration
56210-0.txt,1963,1912.5132052179415,The Lincoln Country in Pictures,Carl Frazier
56210-8.txt,1963,1912.5132052179415,The Lincoln Country in Pictures,Carl Frazier
56303-0.txt,1980,1936.7737381121335,"Agate Fossil Beds National Monument, Nebraska",United States National Park Service
56303-8.txt,1980,1936.7737381121335,"Agate Fossil Beds National Monument, Nebraska",United States National Park Service
56304-0.txt,1958,1922.1334331834714,American Indian Ways of Life: An Interpretation of the Archaeology of Illinois and Adjoining Areas,Thorne Deuel
56304-8.txt,1958,1922.1516156836308,American Indian Ways of Life: An Interpretation of the Archaeology of Illinois and Adjoining Areas,Thorne Deuel
56315-0.txt,1960,1924.8554872906602,Texas Fossils: An Amateur Collector's Handbook,William H. Matthews III
5641-0.txt,1951,1904.666069644185,Man or Matter,Ernst Lehrs
56571-0.txt,1950,1908.3902477722295,The Birth of Civilization in the Near East,Henri Frankfort
56678-0.txt,1962,1918.361479714497,Turgenev in English:,Rissa Yachnin
56710-0.txt,1977,1910.531235050982,Venomous Arthropod Handbook,Terry L. Biery
56850-0.txt,1960,1936.2603730811015,The Night the Mountain Fell,Edmund Christopherson
56850-8.txt,1960,1936.269302077204,The Night the Mountain Fell,Edmund Christopherson
56889-0.txt,1952,1918.6150430451391,The Blue Star,Fletcher Pratt
56966-0.txt,1953,1907.1092416069487,"Motion Pictures, 1894-1912",Howard Lamarr Walls
57100-0.txt,1958,1925.3028581792237,The Clue of the Gold Coin,Helen Wells
57118-0.txt,1962,1919.3008396316998,The Padre Island Story,Loraine Daly
57118-8.txt,1962,1919.3008396317016,The Padre Island Story,Loraine Daly
57118.txt,1962,1919.2784413377015,The Padre Island Story,Loraine Daly
57148-0.txt,1958,1910.4183318092157,Cigar-Box Dioramas,Arminta Neal
57258-0.txt,1956,1927.5052044662584,Hawaii National Park: A Guide for the Haleakala Section,George Cornelius Ruhle
